TWT,greedy twt,TT,greedy TT,tardy jobs,greed tardy jobs,Total weighted earliness,Total weighted earliness greedy,number of early jobs,number of early jobs greedy,total earliness,total earliness greedy
1139,2660,221,506,15,19,852,839,10,6,100,89
1110,2479,161,446,10,19,1265,603,15,6,184,61
800,1948,136,354,12,17,1381,962,13,8,195,117
3644,6381,333,655,16,16,837,974,9,9,98,118
1549,5958,206,779,14,20,1551,1008,11,5,185,83
1412,3961,162,559,13,16,774,1343,12,9,81,153
1576,3171,259,508,14,17,1731,1814,11,8,166,180
2201,4425,234,591,10,18,1701,625,15,7,208,60
1498,3739,202,523,11,16,2221,1126,14,9,222,112
2066,5148,214,553,11,18,1932,743,14,7,223,78
2794,5154,321,683,16,20,1231,848,9,5,153,116
3538,7149,355,769,15,21,1549,502,10,4,136,50
2633,6315,246,731,10,19,1671,791,15,6,193,81
4479,8726,583,1453,20,22,259,330,5,3,34,33
5193,9732,638,1502,20,24,183,220,5,1,33,22
3999,6277,595,1036,18,20,378,363,7,5,45,37
2482,4545,402,874,20,20,388,567,5,5,61,59
2928,5679,485,1023,20,23,545,289,5,2,79,31
3272,5380,496,914,21,20,164,391,4,5,19,40
3735,7573,513,1124,17,22,700,150,8,3,90,15
3915,8458,503,1359,21,22,84,30,4,3,13,3
4374,6024,647,994,19,21,256,480,6,4,45,50
2697,4907,434,833,16,18,926,886,9,7,111,91
8789,11742,817,1212,20,21,712,658,5,4,57,55
3806,9244,520,1499,20,23,476,164,5,2,45,14
5141,8218,622,1315,18,22,680,523,7,3,80,49
3739,7685,439,1198,15,22,904,222,10,3,117,22
7808,11852,682,1131,18,23,746,98,7,2,77,11
5599,8677,630,1128,16,23,836,90,9,2,94,15
5895,10839,609,1309,21,22,627,598,4,3,54,53
8693,15901,880,1650,19,22,688,472,6,3,69,44
7350,13296,734,1466,19,24,379,96,6,1,51,16
7694,14033,740,1558,19,22,329,380,6,3,41,31
2137,3190,356,537,17,15,977,1072,8,10,131,113
3974,6829,557,1068,19,21,266,290,6,4,35,29
3831,7559,607,1332,18,22,821,578,7,3,122,59
3100,6549,406,1096,15,22,630,638,10,3,107,67
1610,4419,210,737,14,20,914,496,11,5,119,51
3123,6849,420,1117,16,20,673,710,9,5,85,74
2545,6460,379,1096,14,22,1006,475,11,3,125,49
2552,6817,358,1099,16,20,1069,384,9,5,154,44
1872,4498,227,661,10,19,1917,751,15,6,248,80
1406,4446,204,785,13,19,1218,906,12,6,160,95
6912,10092,759,1279,19,21,838,460,6,4,98,53
4266,8608,487,1190,14,22,1768,748,11,3,220,71
8074,12527,697,1221,17,21,995,353,8,4,113,31
5503,12035,609,1565,18,22,750,214,7,3,106,21
4217,7192,534,1103,16,21,889,744,9,4,115,69
4494,8851,486,1241,18,19,1108,1145,7,6,113,115
5359,9020,566,1320,17,22,964,268,8,3,116,38
5454,11063,579,1285,17,21,1174,734,8,4,127,69
5301,10613,506,1169,18,21,849,478,7,4,82,37
5392,9861,666,1407,16,21,1103,500,9,4,135,54
2668,6207,326,961,15,22,782,340,10,3,125,34
1741,4224,248,699,15,20,944,798,10,5,122,80
1666,3241,227,535,9,18,1277,578,16,7,177,61
2224,5662,326,925,17,23,587,200,8,2,72,20
1428,3247,215,547,10,21,1046,556,15,4,142,57
2358,4576,306,739,16,22,767,621,9,3,104,63
1099,2837,203,497,14,17,1009,873,11,8,122,92
1992,3609,298,582,18,17,816,776,7,8,84,78
1692,4490,214,725,14,21,679,690,11,4,89,69
1240,3364,185,572,13,21,770,531,12,4,107,59
1727,5701,195,703,13,21,989,610,12,4,119,48
4017,7881,450,974,16,23,198,262,9,2,15,25
2833,6463,296,694,16,22,366,210,9,3,44,26
3514,8163,428,1059,19,22,353,158,6,3,48,17
2643,5781,318,706,13,22,732,512,12,3,67,41
4289,6619,418,684,18,18,381,866,7,7,48,89
3148,9131,325,988,13,22,1342,414,12,3,144,41
4142,7280,478,859,15,20,797,460,10,5,85,43
1711,4768,248,674,14,20,1486,360,11,5,163,48
4783,9945,478,1039,18,21,940,230,7,4,106,17
888,1998,168,404,12,20,1436,946,13,5,188,109
1274,4174,253,713,14,23,861,338,11,2,121,34
922,2762,149,487,13,19,1195,1165,12,6,145,123
1507,2629,271,456,15,19,492,410,10,6,64,59
1341,3231,219,523,13,17,1368,1053,12,8,184,123
1406,3836,221,638,17,19,991,505,8,6,152,62
1392,3501,180,560,10,18,1703,1403,15,7,237,152
1525,4855,231,725,12,21,1590,320,13,4,190,32
1607,4248,253,674,11,20,1251,655,14,5,160,70
1593,4238,217,645,12,19,1486,872,13,6,194,91
1436,5928,163,779,11,19,1388,1340,14,6,153,119
1446,5464,180,802,9,19,1871,816,16,6,200,80
2394,4227,270,544,12,16,1406,817,13,9,162,87
2294,4635,368,700,15,20,1594,766,10,5,150,68
1948,7072,242,838,14,19,1034,484,11,6,110,53
4424,9906,394,945,17,19,1153,952,8,6,172,98
1284,4785,167,682,13,20,2058,871,12,5,205,78
2641,5672,337,827,17,18,1030,447,8,7,119,64
1709,5813,170,573,12,14,2176,1227,13,11,241,118
1366,4089,183,598,11,20,2016,498,14,5,264,65
4646,8610,666,1394,18,24,527,250,7,1,73,25
3006,7275,502,1335,14,24,649,110,11,1,102,11
2555,5025,402,853,16,21,809,320,9,4,92,32
4607,9067,667,1394,20,23,503,420,5,2,53,42
2845,3199,560,659,19,21,562,311,6,4,62,35
5259,10774,730,1678,18,22,316,494,7,3,54,50
3830,6510,546,1071,17,22,133,400,8,3,19,40
4450,7997,666,1370,20,23,180,230,5,2,27,23
4230,8744,637,1454,18,25,551,0,7,0,69,0
3234,5784,544,1022,17,23,616,216,8,2,81,24
3710,7780,564,1182,17,22,676,178,8,3,69,19
6484,13490,622,1452,18,22,901,412,7,3,114,38
4792,10638,555,1451,16,22,1342,164,9,3,144,22
7123,12955,674,1407,15,21,823,628,10,4,99,50
7897,9780,817,1186,19,22,305,364,6,3,41,30
6275,9919,766,1380,19,22,456,446,6,3,61,49
7343,9220,794,1182,19,21,537,349,6,4,44,30
5645,11337,712,1461,18,22,833,589,7,3,88,55
6477,9632,656,1208,18,21,387,222,7,4,51,22
5772,8189,628,1063,19,21,700,610,6,4,66,64
1681,4843,246,813,14,23,1528,340,11,2,198,34
1470,4244,222,759,16,21,1319,682,9,4,176,69
2143,6473,319,1150,14,23,1294,380,11,2,180,38
1843,6419,252,1047,12,19,1392,451,13,6,211,50
3083,5846,477,1011,14,23,1268,610,11,2,161,61
3546,7085,488,1241,17,23,1231,170,8,2,185,17
2680,6279,368,1096,13,21,1286,690,12,4,186,73
3783,7316,506,1163,16,21,1260,457,9,4,165,46
3201,5623,421,977,16,22,592,570,9,3,104,60
2661,5695,317,906,12,22,1198,480,13,3,165,48
4248,9141,451,1128,15,21,1095,1017,10,4,128,96
4737,9760,598,1345,16,23,946,566,9,2,111,49
4956,9408,565,1233,14,21,1404,710,11,4,152,74
3695,7875,428,1029,18,22,756,423,7,3,71,46
6054,9872,594,1033,18,22,405,188,7,3,74,37
5653,11407,642,1475,18,21,1064,454,7,4,158,61
4184,11422,381,1431,14,23,927,562,11,2,140,47
5313,9658,568,1261,15,22,862,280,10,3,113,39
3667,7104,432,868,13,19,2541,1662,12,6,234,142
3412,9155,376,1314,15,20,1207,768,10,5,128,96
14115,19677,2481,3444,42,44,1222,710,8,6,129,71
14030,17576,2338,2968,44,44,876,690,6,6,89,69
13647,18146,2107,2828,41,44,777,617,9,6,82,62
11761,15910,2032,2731,43,48,530,100,7,2,56,10
14385,20935,2452,3546,42,46,870,430,8,4,90,43
11224,17234,1874,2919,39,44,1154,1098,11,6,130,110
12672,18396,2210,3260,44,46,351,438,6,4,41,44
14175,20553,2079,3202,36,47,1113,420,14,3,132,42
13200,19330,2127,3228,43,43,855,886,7,7,94,89
14339,21419,2103,3419,36,46,983,550,14,4,128,55
13905,25314,2093,3664,40,47,1312,716,10,3,126,66
24480,34531,2778,3852,44,44,639,676,6,6,68,67
24074,31959,2673,3700,45,42,386,982,5,8,51,93
19563,27839,2602,3620,42,44,1147,808,8,6,116,80
22522,22582,3056,3020,43,43,882,1205,7,7,70,95
19118,22243,2392,2856,43,47,498,351,7,3,55,34
23131,34988,2760,4234,40,46,1002,206,10,4,104,29
16765,23473,2051,2850,38,43,1653,1244,12,7,158,114
18963,28122,2756,3864,41,47,856,105,9,3,109,21
24003,35985,2895,4652,43,47,708,286,7,3,62,33
11943,17217,2020,3021,40,45,1632,1301,10,5,174,131
11288,16451,1767,2643,37,41,1429,1151,13,9,162,117
12480,17580,1995,2983,36,46,1312,790,14,4,155,80
11219,17730,2068,3280,39,45,1472,785,11,5,192,80
12192,18011,2146,3125,40,45,1554,940,10,5,194,94
12641,16634,2165,2811,37,42,1332,827,13,8,159,84
11119,17903,1953,2975,37,43,2107,868,13,7,243,92
14581,20986,2120,3399,44,45,1152,899,6,5,134,90
12137,16819,2299,3079,42,41,1403,682,8,9,146,69
8717,12318,1558,2166,35,41,2396,1419,15,9,264,148
18716,32707,1861,3317,37,47,908,586,13,3,109,59
21727,24970,2720,3118,39,42,1484,1682,11,8,158,144
21210,34408,2294,3724,39,43,2296,654,11,7,213,69
19845,27178,2334,3322,42,44,1390,698,8,6,132,79
14357,22343,2013,3007,36,43,2228,758,14,7,224,62
25101,36394,2749,3914,43,47,723,934,7,3,66,77
20611,25277,2693,3326,42,44,1272,1222,8,6,142,145
11512,19749,1813,2956,35,43,1674,666,15,7,182,91
20086,29295,2189,3559,38,45,1703,344,12,5,180,54
23667,33141,2444,3506,35,44,2831,1186,15,6,274,127
26079,35378,3518,5531,44,48,628,300,6,2,74,30
19338,24851,3320,4586,41,45,546,315,9,5,63,33
28193,39104,3982,5855,43,46,983,590,7,4,101,59
25222,36202,3195,5621,46,45,586,560,4,5,75,56
16937,23871,3180,4474,44,47,416,480,6,3,45,48
25056,29616,4028,4846,41,46,381,330,9,4,42,33
22834,28677,3358,4745,44,47,95,370,6,3,12,37
22703,32297,3485,5470,41,48,650,110,9,2,86,11
20372,24804,3390,4397,42,49,906,240,8,1,99,24
